FagNivaa;EnhetNivaa;Vurderingsfagkode;Nasjonaltkode;Fylkekode;Organisasjonsnummer;Vurderingsfagnavn;Nasjonalt;Fylke;EnhetNavn;2024-25.Skriftlig eksamen.Alle eierformer.Alle kjønn.Snittkarakter;2024-25.Skriftlig eksamen.Alle eierformer.Alle kjønn.Antall elever
2;3;NOR1270;I;11;916612095;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Hauge videregående skole;*;*
2;3;NOR1270;I;11;971816287;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Haugesund Toppidrettsgymnas AS;3;11
2;3;NOR1270;I;11;990183449;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Jåttå videregående skole;3;174
2;3;NOR1270;I;11;974624591;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Karmsund videregående skole;3,4;19
2;3;NOR1270;I;11;974624389;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Kopervik videregående skole;3,1;45
2;3;NOR1270;I;11;874117722;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Lundeneset Vgs;2,7;24
2;3;NOR1270;I;11;874624772;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Møllehagen skolesenter grunnskole og videregående skole;*;*
2;3;NOR1270;I;11;913404793;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Norheim Vgs AS;3,1;7
2;3;NOR1270;I;11;974624664;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Randaberg videregående skole;3,3;79
2;3;NOR1270;I;11;874624632;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Sauda vidaregåande skule;3,5;17
2;3;NOR1270;I;11;919938331;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Stavanger Offshore Tekniske skole;*;*
2;3;NOR1270;I;11;974624419;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Strand videregående skole;3,2;25
2;3;NOR1270;I;11;973157221;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Tryggheim vidaregåande skule;3,4;59
2;3;NOR1270;I;11;974313804;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Tveit vidaregåande skule Sti;*;*
2;3;NOR1270;I;11;974624435;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Vardafjell videregående skole;2,8;20
2;3;NOR1270;I;11;974624451;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Øksnevad videregående skole;*;*
2;3;NOR1270;I;11;974557134;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Rogaland;Ølen vidaregåande skule;3,2;22
2;2;NOR1270;I;40;40;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Telemark;Alle skoler;3,1;269
2;3;NOR1270;I;40;974568071;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Telemark;Hjalmar Johansen videregående skole;2,9;125
2;3;NOR1270;I;40;974568004;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Telemark;Kragerø videregående skole;3,4;30
2;3;NOR1270;I;40;974568187;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Telemark;Nome videregående skole avd Søve;3,4;47
2;3;NOR1270;I;40;974568012;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Telemark;Notodden videregående skole;3,1;41
2;3;NOR1270;I;40;874568082;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Telemark;Rjukan videregående skole;3,3;13
2;3;NOR1270;I;40;974568055;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Telemark;Vest-Telemark vidaregåande skule;4;13
2;2;NOR1270;I;55;55;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Troms - Romsa - Tromssa ;Alle skoler;3,3;257
2;3;NOR1270;I;55;974546817;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Troms - Romsa - Tromssa ;Bardufoss videregående skole;3;22
2;3;NOR1270;I;55;974546906;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Troms - Romsa - Tromssa ;Kvaløya videregående skole;3,4;105
2;3;NOR1270;I;55;974117703;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Troms - Romsa - Tromssa ;Nordborg Vgs;*;*
2;3;NOR1270;I;55;974546957;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Troms - Romsa - Tromssa ;Nord-Troms videregående skole avd Nordreisa;*;*
2;3;NOR1270;I;55;974546698;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Troms - Romsa - Tromssa ;Senja videregående skole avd Finnfjordbotn;3,6;29
2;3;NOR1270;I;55;974546809;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Troms - Romsa - Tromssa ;Sjøvegan videregående skole;3,1;11
2;3;NOR1270;I;55;974546760;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Troms - Romsa - Tromssa ;Stangnes Rå videregående skole avd Stangnes;3;58
2;2;NOR1270;I;50;50;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Alle skoler;3,2;809
2;3;NOR1270;I;50;991025057;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Aglo videregående skole;2,8;6
2;3;NOR1270;I;50;971816279;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Bybroen videregående skole AS;3,2;77
2;3;NOR1270;I;50;926694022;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Cissi Klein videregående skole;3,3;141
2;3;NOR1270;I;50;974557975;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Fosen videregående skole;2,8;18
2;3;NOR1270;I;50;974557983;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Gauldal videregående skole;3,2;13
2;3;NOR1270;I;50;974560771;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Grong videregående skole;3,2;14
2;3;NOR1270;I;50;974558017;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Guri Kunna videregående skole avd Hitra;3,1;12
2;3;NOR1270;I;50;929188829;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Johan Bojer videregående skole;3,9;15
2;3;NOR1270;I;50;974149699;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Kristen videregående skole Trøndelag;3;46
2;3;NOR1270;I;50;874558052;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Kyrksæterøra videregående skole;3,1;8
2;3;NOR1270;I;50;974560704;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Levanger videregående skole;3,2;39
2;3;NOR1270;I;50;973638416;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Lukas videregående skole AS;2,6;41
2;3;NOR1270;I;50;874558362;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Melhus videregående skole;3;18
2;3;NOR1270;I;50;874560782;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Mære landbruksskole;2,6;22
2;3;NOR1270;I;50;974560712;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Olav Duun videregående skole;2,9;53
2;3;NOR1270;I;50;974560720;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Ole Vig videregående skole;3,5;50
2;3;NOR1270;I;50;974558041;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Oppdal videregående skole;*;*
2;3;NOR1270;I;50;974557967;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Orkdal vidaregåande skole;3,5;25
2;3;NOR1270;I;50;974558130;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Røros videregående skole;3,5;15
2;3;NOR1270;I;50;974558068;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Selbu videregående skole;3,9;9
2;3;NOR1270;I;50;974558076;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Skjetlein videregående skole;3,4;29
2;3;NOR1270;I;50;932343150;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Sommerschild skole;3,9;8
2;3;NOR1270;I;50;974560690;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Steinkjer videregående skole;3;48
2;3;NOR1270;I;50;927015919;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Trøndelag nettskole;*;*
2;3;NOR1270;I;50;974139790;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Val Skoler AS avd Vgs;3,2;24
2;3;NOR1270;I;50;974560747;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Verdal videregående skole;2,6;25
2;3;NOR1270;I;50;974560739;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Ytre Namdal videregående skole;3,6;22
2;3;NOR1270;I;50;974149966;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Øya videregående skole;3,8;23
2;2;NOR1270;I;39;39;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Alle skoler;3;301
2;3;NOR1270;I;39;974575086;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Færder videregående skole;3,2;122
2;3;NOR1270;I;39;990745277;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Gjennestad videregående skole;2,6;22
2;3;NOR1270;I;39;874575062;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Holmestrand videregående skole;2,7;25
2;3;NOR1270;I;39;923261354;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Horten videregående skole;2,7;24
2;3;NOR1270;I;39;974575051;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Melsom videregående skole;3,1;23
2;3;NOR1270;I;39;974575019;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Sandefjord videregående skole;3;27
2;3;NOR1270;I;39;974575027;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Thor Heyerdahl videregående skole;3;58
2;2;NOR1270;I;46;46;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Alle skoler;3,2;1 003
2;3;NOR1270;I;46;986900055;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Akademiet Vgs Bergen AS;2,9;17
2;3;NOR1270;I;46;999546560;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Amalie Skram videregående skole;3,7;27
2;3;NOR1270;I;46;974557533;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Askøy videregående skole;2,8;63
2;3;NOR1270;I;46;874557102;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Bergen katedralskole;*;*
2;3;NOR1270;I;46;974557126;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Bømlo vidaregåande skule;3,6;27
2;3;NOR1270;I;46;974571137;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Dale vidaregåande skule;4;21
2;3;NOR1270;I;46;882067432;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Danielsen Intensivgymnas;*;*
2;3;NOR1270;I;46;874571172;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Eid vidaregåande skule;3,4;27
2;3;NOR1270;I;46;974557630;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Fitjar vidaregåande skule;3,2;27
2;3;NOR1270;I;46;974571145;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Flora vidaregåande skule;3,1;27
2;3;NOR1270;I;46;974557584;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Fyllingsdalen videregående skole;3,6;24
2;3;NOR1270;I;46;974571110;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Førde vidaregåande skule;3,2;55
2;3;NOR1270;I;46;974571080;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Høyanger vidaregåande skule;*;*
2;3;NOR1270;I;46;974557339;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Knarvik vidaregåande skule;2,5;22
2;3;NOR1270;I;46;873255692;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Krokeide videregående skole AS;3,5;20
2;3;NOR1270;I;46;974557282;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Kvinnherad vidaregåande skule;2,6;22
2;3;NOR1270;I;46;974557355;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Laksevåg og Bergen Maritime videregående skole;3,3;13
2;3;NOR1270;I;46;985076308;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Metis videregående AS;3,1;56
2;3;NOR1270;I;46;993527084;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Nordahl Grieg videregående skole;3;28
2;3;NOR1270;I;46;974557576;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Os vidaregåande skule;3,1;43
2;3;NOR1270;I;46;974557142;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Sandsli videregående skole;2,9;19
2;3;NOR1270;I;46;974557320;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Slåtthaug videregående skole;3,3;89
2;3;NOR1270;I;46;974557568;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Sotra vidaregåande skule;3,4;41
2;3;NOR1270;I;46;916794304;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;St. Paul gymnas;3,1;28
2;3;NOR1270;I;46;974557703;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Stend vidaregåande skule;3,8;32
2;3;NOR1270;I;46;974557029;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Stord vidaregåande skule;2,7;25
2;3;NOR1270;I;46;974151537;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Sygna Vgs;*;*
2;3;NOR1270;I;46;816031982;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Voss gymnas;3,2;27
2;3;NOR1270;I;46;916031858;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Voss vidaregåande skule;3,5;39
2;3;NOR1270;I;46;874571032;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Årdal vidaregåande skule;3;23
2;3;NOR1270;I;46;974557487;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Årstad videregående skole;2,9;44
2;3;NOR1270;I;46;974557479;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Åsane vidaregåande skule;3;88
2;2;NOR1270;I;31;31;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Alle skoler;3,1;642
2;3;NOR1270;I;31;974544504;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Askim videregående skole;3,4;53
2;3;NOR1270;I;31;874544442;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Borg videregående skole;2,6;19
2;3;NOR1270;I;31;974544466;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Frederik Ii videregående skole;2,7;62
2;3;NOR1270;I;31;974544482;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Glemmen videregående skole;3,4;158
2;3;NOR1270;I;31;974544490;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Greåker videregående skole;3,2;64
2;3;NOR1270;I;31;974544563;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Halden videregående skole;3;62
2;3;NOR1270;I;31;974544520;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Kalnes videregående skole;3;39
